StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.2,Q1.3_First.Click,Q1.3_Last.Click,Q1.3_Page.Submit,Q1.3_Click.Count,Q1.4_Browser,Q1.4_Version,Q1.4_Operating.System,Q1.4_Resolution,Q2.2,Q2.2_3_TEXT,Q162,Q161_1,Q161_2,Q161_3,Q161_4,Q161_5,Q161_6,Q161_7,Q161_9,Q161_8,Q161_0,Q161_0_TEXT,Q153,Q144,Q144_0_TEXT,Q3.1,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3,Q2.9_1,Q2.9_2,Q2.9_3,Q2.9_4,Q2.9_5,Q2.9_6,Q2.9_7,Q2.9_8,Q2.9_9,Q2.9_9_TEXT,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q3.4_5,Q3.4_6,Q3.4_7,Q171,Q3.7_9,Q3.7_1,Q3.7_2,Q3.7_3,Q3.7_4,Q3.7_5,Q3.7_6,Q3.7_7,Q3.7_8,Q3.7_0,Q3.7_0_TEXT,Q3.6_1,Q3.6_2,Q3.6_3,Q3.6_4,Q3.6_5,Q3.6_6,Q3.6_7,Q4.2,Q157_6,Q157_1,Q157_3,Q157_2,Q157_100,Q157_0,Q157_0_TEXT,Q160_6,Q160_1,Q160_3,Q160_101,Q160_2,Q160_100,Q160_0,Q160_0_TEXT,Q4.7,Q4.7_0_TEXT,Q4.6_1,Q4.6_2,Q4.6_3,Q4.6_4,Q4.6_5,Q4.6_6,Q4.6_7,Q4.6_0,Q4.6_7_TEXT,Q4.6_0_TEXT,Q175,Q4.10,Q4.3,Q4.3_0_TEXT,Q4.4,Q164,Q165,Q167_1,Q167_2,Q167_3,Q167_6,Q167_4,Q167_0,Q167_4_TEXT,Q167_0_TEXT,Q169_1,Q169_2,Q169_3,Q169_4,Q169_5,Q169_6,Q169_7,Q6.3,Q170_1,Q170_2,Q170_3,Q170_4,Q170_5,Q170_6,Q170_7,Q6.5,Q3.8,Q3.8_0_TEXT,Q159_1,Q159_2,Q159_3,Q159_4,Q159_5,Q159_8,Q159_9,Q159_6,Q159_7,Q159_10,Q2.3,Q2.4,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q5.1_6,Q5.1_7,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.2,Q11.3,Q11.3_0_TEXT,Q11.4_1,Q11.4_2,Q11.4_3,Q11.4_4,Q11.4_5,Q11.4_6,Q11.4_0,Q11.4_8,Q11.4_0_TEXT,Q11.5,Q11.5_0_TEXT,Q11.7_1,Q11.7_2,Q11.7_3,Q11.7_4,Q11.7_5,Q11.7_6,Q11.7_7,Q11.7_8,Q11.7_0,Q11.7_9,Q11.7_0_TEXT,Q11.8,Q11.9,Q11.10,Q11.11,Q11.12,Q11.13,Q11.13_0_TEXT,Q12.1,rand,Q4.2...Parent.Topics,Q4.2...Topics,Q11.13_7_TEXT...Parent.Topics,Q11.13_7_TEXT...Topics,Participant ID
22/11/20 16:23,22/11/20 16:33,IP Address,100,645,TRUE,22/11/20 16:33,R_3OiuRxcVHyuO6Vi,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,4.965,4.965,6.769,1,Chrome,87.0.4280.67,Macintosh,3440x1440,iOS (iPhone),NA,Yes,NA,Spouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,01-Sep,Once in about 1 hour,NA,Sometimes,10,20,0,0,0,not sure what notification management apps means (other than do not disturb mode),Once a day,Never,Never,Never,Never,Never,Never,Never,Never,NA,Multiple times a week,N/A,Less than once a week,N/A,Less than once a week,Never,Never,NA,NA,NA,Close running applications,NA,NA,NA,NA,Watch over the other person's use of the phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Twitter,NA,NA,NA,NA,NA,NA,NA,NA,Notification center,NA,NA,NA,NA,NA,NA,within an hour,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,NA,Yes,NA,Not at all concerned,06-Oct,I recently received a notification via Messages that informed me that a childhood friend had passed.,NA,NA,NA,NA,The notification included sensitive content. (Please specify:),NA,death of childhood friend,NA,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Somwhat concerned,Somwhat unconcerned,Neither concerned nor unconcerned,NA,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Neither concerned nor unconcerned,Neither concerned nor unconcerned,NA,Translate,NA,NA,NA,NA,E-mail,Banking and payments,NA,NA,Apps for work,NA,NA,NA,Always,Always,Notification disabled,Always,When unlocked,When unlocked,When unlocked,Always,Notification disabled,N/A,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,1979,Male,NA,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,Doctoral degree,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,professor,NA,"More than $100,000",More than 10 or All my life,4,Married,NA,NA,5.59E+11,NA,NA,NA,NA,105
22/11/20 16:54,22/11/20 17:22,IP Address,100,1661,TRUE,22/11/20 17:22,R_1dKT7CSD6BxOUqi,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,1.101,1.101,3.206,1,Chrome,86.0.4240.183,Windows NT 10.0,2048x1152,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 1 hour,NA,About half the time,0,0,0,0,0,I keep it on jus in case there's an emergency and someone is trying to get ahold of me.,Never,Never,Never,Never,Never,Never,Never,Never,Never,NA,Never,Never,Never,Never,Never,Never,Less than once a week,NA,NA,NA,Close running applications,Clear notifications,NA,NA,NA,NA,NA,NA,NA,Never,Never,Never,Never,Never,Never,Sometimes,Simple Bank,NA,Notification drawer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within an hour,NA,Read the notification preview (title),Read the notification content,NA,Cleared it from the notification center/ drawer,Opened the relevant app to address the notification,NA,NA,NA,NA,NA,Completely unconcerned,NA,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,I do not do anything suspicious or private on my phone,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat concerned,Completely unconcerned,Completely unconcerned,NA,Translate,NA,NA,NA,NA,NA,Banking and payments,NA,NA,NA,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Rather agree,"Neither disagree, neither agree",Rather agree,"Neither disagree, neither agree",Rather disagree,1992,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,High school diploma,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,retail,NA,"$20,000 to $29,999",More than 10 or All my life,1,Never Married,NA,NA,7.54E+11,NA,NA,NA,NA,106
22/11/20 17:28,22/11/20 17:45,IP Address,100,1011,TRUE,22/11/20 17:45,R_11csFzCkD8VwNU7,NA,NA,NA,NA,anonymous,EN,0.7,I will provide my best answers.,2.172,2.172,5.261,1,Chrome,87.0.4280.66,Windows NT 10.0,600x1284,Android,NA,Yes,NA,Spouse,Siblings,NA,NA,NA,NA,NA,NA,NA,NA,01-Sep,Once in about 15 minutes,NA,Most of the time,0,1,3,0,2,NA,Never,Never,Never,Never,Never,Never,Never,Never,Never,NA,Few times a week,Multiple times a week,Never,Never,Few times a week,Never,Never,NA,NA,NA,Close running applications,Clear notifications,NA,NA,NA,Watch over the other person's use of the phone,NA,NA,NA,Rarely,Rarely,Always,Always,Sometimes,N/A,Always,whatsapp,NA,Notification drawer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within a minute,NA,Read the notification preview (title),NA,NA,NA,Opened the relevant app to address the notification,NA,NA,NA,NA,NA,Somewhat concerned,NA,No,NA,NA,03-May,I forgot to clear the notification and my spouse saw some secret messages.,I had given my phone to someone else when the notification arrived.,NA,NA,NA,NA,NA,NA,NA,Somwhat unconcerned,Somwhat concerned,Somwhat concerned,Extremely concerned,Extremely concerned,Completely unconcerned,Completely unconcerned,NA,Extremely concerned,Somwhat concerned,Extremely concerned,Extremely concerned,Somwhat concerned,Somwhat concerned,Extremely concerned,NA,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Disagree,Somewhat disagree,Rather disagree,Rather disagree,Disagree,Rather disagree,Disagree,1992,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Teaching,NA,"$40,000 to $49,999",More than 10 or All my life,1,Never Married,NA,NA,4.50E+11,NA,NA,NA,NA,107
22/11/20 17:46,22/11/20 17:52,IP Address,100,356,TRUE,22/11/20 17:52,R_3fBPEI6chr4Yayv,NA,NA,NA,NA,anonymous,EN,0.7,I will provide my best answers.,12.549,15.22,15.51,2,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,iOS (iPhone),NA,Yes,NA,NA,NA,Friends,Children older than 13,NA,NA,Strangers,NA,NA,NA,30 or more,Once in about 30 minutes,NA,About half the time,6,6,5,8,8,NA,Few times a week,Once a day,Few times a week,Once a day,Once a day,Few times a day,Once a day,Once a day,Once a day,NA,Few times a day,Once a day,Few times a day,Multiple times a day,Multiple times a day,Once a day,Once a day,NA,NA,NA,NA,NA,NA,Enable app locks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,whatapp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,App Badge,NA,NA,NA,within 6 hours,NA,NA,NA,Cleared it from the phone lock screen,NA,NA,NA,NA,NA,NA,NA,Somewhat concerned,NA,No,NA,NA,03-May,yes sometime,NA,I left the phone screen unlocked.,NA,NA,NA,NA,NA,NA,Completely unconcerned,Somwhat unconcerned,Somwhat unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,Nothing,Somwhat unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,Neither concerned nor unconcerned,Completely unconcerned,NA,Translate,NA,NA,Social media,NA,NA,NA,NA,Dating,NA,NA,NA,NA,Always,Notification disabled,I don't know,Always,Never,When unlocked,Always,When unlocked,When unlocked,Always,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Rather agree,Rather agree,Agree,Rather agree,Agree,1981,Male,NA,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manufacturing,NA,"$70,000 to $79,999",More than 10 or All my life,More than 10,Married,NA,Yes I like,2.85E+11,NA,NA,NA,NA,108
22/11/20 19:39,22/11/20 19:47,IP Address,100,473,TRUE,22/11/20 19:47,R_2afWPIggSNxiZX0,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,2.113,2.113,3.49,1,Chrome,87.0.4280.67,Macintosh,1440x900,iOS (iPhone),NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 30 minutes,NA,Always,1,20,1,0,0,NA,Few times a week,Never,Few times a week,Never,Few times a week,Few times a week,Few times a week,Never,Never,NA,N/A,Less than once a week,Less than once a week,Less than once a week,Less than once a week,N/A,Less than once a week,NA,NA,NA,NA,NA,NA,NA,NA,Watch over the other person's use of the phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gmail,NA,NA,NA,NA,NA,NA,NA,Lock Screen,Notification center,NA,Banner (temporarily),NA,NA,NA,NA,within 5 minutes,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,NA,No,NA,NA,03-May,Some apps give me notifications way too much which really pisses me off.,NA,NA,NA,NA,NA,Other. (Please specify:),NA,It was too many notifications.,Somwhat unconcerned,Somwhat unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,Completely unconcerned,Neither concerned nor unconcerned,My family is pretty cool and I would be ok with them seeing most of my notifications.,Somwhat unconcerned,Somwhat unconcerned,Completely unconcerned,Completely unconcerned,Neither concerned nor unconcerned,Completely unconcerned,Neither concerned nor unconcerned,NA,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,Always,Always,Always,Always,Always,Notification disabled,N/A,Notification disabled,N/A,N/A,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,2002,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,High school diploma,NA,NA,Employed part time,NA,NA,NA,Student,NA,NA,NA,NA,NA,gig work,business,"More than $100,000",More than 10 or All my life,4,Never Married,NA,NA,4.67E+11,NA,NA,NA,NA,109
22/11/20 22:41,22/11/20 22:58,IP Address,100,1028,TRUE,22/11/20 22:58,R_1kNtxvCDIxDVv7P,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,4.566,7.135,9.332,2,Firefox,83,Windows NT 6.1,1600x900,Android,NA,Yes,NA,Spouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Once in about 30 minutes,NA,About half the time,5,3,7,1,0,NA,Few times a week,Few times a day,Few times a day,Once a day,Once a day,Few times a day,Once a day,Few times a month,Never,NA,Multiple times a day,N/A,N/A,N/A,N/A,N/A,N/A,NA,I don't allow anyone else to use my smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SMS,NA,Notification drawer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5 minutes,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat concerned,NA,No,NA,NA,01-Feb,advertisement  or fault alarm,I had given my phone to someone else when the notification arrived.,NA,NA,NA,NA,NA,NA,NA,Extremely concerned,Neither concerned nor unconcerned,Somwhat concerned,Extremely concerned,Extremely concerned,Somwhat unconcerned,Neither concerned nor unconcerned,NA,Extremely concerned,Somwhat unconcerned,Extremely concerned,Extremely concerned,Extremely concerned,Neither concerned nor unconcerned,Extremely concerned,NA,Translate,NA,NA,NA,Calendar,NA,NA,NA,NA,NA,NA,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Rather agree,"Neither disagree, neither agree",Rather agree,Agree,Rather agree,1976,Male,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,Master's degree,NA,NA,NA,Unemployed looking for work,NA,NA,NA,NA,NA,NA,NA,NA,engineer,NA,"$20,000 to $29,999",7,3,Married,NA,No,5.80E+11,NA,NA,NA,NA,110
23/11/20 0:41,23/11/20 0:49,IP Address,100,498,TRUE,23/11/20 0:49,R_23gJGNwPmsmRDlb,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,6.93,6.93,9.072,1,Firefox,83,Windows NT 10.0,1920x1080,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 3 hours,NA,Sometimes,2,9,0,0,1,Usually I mostly use silent mode when working or hanging out with family or friends.,Few times a month,Never,Never,Never,Never,Never,Never,Never,Never,NA,N/A,Never,Never,Never,Never,Never,Never,I believe in security.,NA,NA,Close running applications,Clear notifications,Enable guest mode or second space,Enable app locks,NA,NA,NA,NA,NA,N/A,Always,Always,Always,Always,Always,Always,Gmail,Lock Screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 30 minutes,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,NA,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,I trust my family.,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,Somwhat concerned,Completely unconcerned,Completely unconcerned,NA,Translate,NA,Instant messaging,Social media,Calendar,E-mail,Banking and payments,NA,NA,Apps for work,Travel and navigation,NA,Hide Sensitive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Disagree,Disagree,1985,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,Some college,NA,NA,Employed part time,NA,NA,NA,NA,NA,NA,NA,NA,NA,Software Engineer,NA,"$30,000 to $39,999",More than 10 or All my life,2,Never Married,NA,NA,6.83E+11,NA,NA,NA,NA,111
23/11/20 0:44,23/11/20 0:56,IP Address,100,707,TRUE,23/11/20 0:56,R_3NTZSK9zW0fJLG9,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,5.579,5.579,9.821,1,Chrome,86.0.4240.198,Windows NT 10.0,1536x864,iOS (iPhone),NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 1 hour,NA,Always,8,2,0,0,2,I have been using shortcuts app in iOS 14 to create new notifications of my own and I also use the iOS bedtime feature which silences notifications during my sleep schedule.,Once a day,Few times a week,Never,Few times a week,Once a day,Few times a week,Once a day,Never,Once a day,Drive through service,N/A,Once a day,Multiple times a week,Few times a week,Once a day,Few times a week,Never,NA,NA,NA,NA,Clear notifications,NA,NA,NA,Watch over the other person's use of the phone,NA,NA,NA,N/A,Sometimes,Always,Always,Never,Rarely,Sometimes,Instagram,NA,NA,NA,NA,NA,NA,NA,Lock Screen,NA,NA,NA,NA,NA,NA,NA,within 5 minutes,NA,NA,NA,NA,NA,Opened the relevant app to address the notification,NA,NA,NA,NA,NA,Somewhat concerned,NA,Yes,NA,Somewhat unconcerned,03-May,I have received notification spam from certain apps like Twitch because I followed so many streamers that it started to drive me crazy but instead of just unfollowing or turning off notifications I just kept clearing them for months. I finally fixed the twitch notifications when I last upgraded my phone.,NA,NA,NA,NA,NA,Other. (Please specify:),NA,Notification spam,Somwhat concerned,Neither concerned nor unconcerned,Somwhat unconcerned,Neither concerned nor unconcerned,Somwhat concerned,Somwhat concerned,Extremely concerned,NA,Somwhat concerned,Somwhat concerned,Completely unconcerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,NA,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,Always,Always,Always,Always,Always,When unlocked,Always,Always,When unlocked,When unlocked,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Rather disagree,Rather disagree,Disagree,Disagree,"Neither disagree, neither agree",1989,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media production,NA,"$30,000 to $39,999",More than 10 or All my life,1,Never Married,NA,NA,6.17E+11,NA,NA,NA,NA,112
23/11/20 0:38,23/11/20 0:57,IP Address,100,1121,TRUE,23/11/20 0:57,R_1Nfg8nAuTJH41tq,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,9.297,9.297,11.652,1,Firefox,83,Windows NT 6.3,1280x720,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 1 hour,NA,Most of the time,12,12,0,0,0,I only keep my phone on active alert when I'm going to-from work.  Other than that it's on vibrate or DND.,Never,Never,Never,Never,Never,Never,Never,Never,Never,n/a,N/A,N/A,N/A,N/A,N/A,N/A,N/A,I have no familial or friendly contacts.  I also do not allow my phone to be available to random strangers.,I don't allow anyone else to use my smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alarm Clock,Lock Screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within a minute,NA,Read the notification preview (title),NA,Cleared it from the phone lock screen,Cleared it from the notification center/ drawer,Opened the relevant app to address the notification,NA,NA,NA,NA,NA,Completely unconcerned,I wouldn't care if somebody saw an alert from my alarm clock.,No,NA,NA,03-May,"The most negative was years ago.  It was notifications from Facebook.  I tried to delete the app.  I found that it was ""integral"" to my phone.  Since then I have no qualms about isolating and deleting social media from my hardware.",NA,NA,NA,NA,NA,Other. (Please specify:),NA,"None of these apply.  

The reason was: The notification wouldn't allow me to stop monitoring me.",Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,I don't care about this,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,I don't care about this,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,I don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,1982,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kitchen manager,NA,"$20,000 to $29,999",More than 10 or All my life,1,Never Married,NA,"Your approval rating is extremely low.  At lest 3 people returned this HIT before I caught it.  You should create a new req account and read up on ""attention checks and data validity"".  There are multiple research papers on the subject that show AC questions don't relate to data validity or integrity.",5.33E+11,NA,NA,NA,NA,113
23/11/20 0:50,23/11/20 0:57,IP Address,100,421,TRUE,23/11/20 0:57,R_2Bb7jfkXeYL9nXT,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,3.335,3.335,5.18,1,Chrome,85.0.4183.140,CrOS x86_64 13310.100.0,1366x768,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,01-Sep,Once in about 15 minutes,NA,Sometimes,0,8,0,0,0,NA,Few times a month,Never,Never,Never,Never,Never,Never,Never,Never,NA,Few times a week,Never,Never,Never,Never,Never,Never,NA,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Twitter,Lock Screen,Notification drawer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 30 minutes,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,It was a notification of someone Tweeting that I followed.,No,NA,NA,03-May,Too many notifications flooding into my phone when it seemed like a service went down and then came up.,NA,NA,NA,NA,NA,Other. (Please specify:),NA,Too many,Completely unconcerned,Completely unconcerned,Completely unconcerned,Completely unconcerned,Somwhat unconcerned,Completely unconcerned,N/A,NA,Neither concerned nor unconcerned,Somwhat unconcerned,Completely unconcerned,Somwhat unconcerned,Somwhat concerned,Somwhat unconcerned,N/A,NA,Translate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Disagree,1978,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,Some college,NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delivery Driver,NA,"$20,000 to $29,999",More than 10 or All my life,2,Married,NA,NA,6.33E+11,NA,NA,NA,NA,114
23/11/20 1:02,23/11/20 1:10,IP Address,100,470,TRUE,23/11/20 1:10,R_tFFpWCPVLLRzwm5,NA,NA,NA,NA,anonymous,EN,0.9,I will provide my best answers.,6.26,7.729,8.153,2,Chrome,86.0.4240.198,Windows NT 10.0,3440x1440,Android,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No one,NA,NA,20 -29,Once in about 1 hour,NA,About half the time,0,24,0,0,0,NA,Few times a day,Few times a week,Few times a day,Few times a week,Once a day,Few times a week,Few times a day,Few times a day,Once a day,NA,Few times a day,Once a day,Multiple times a week,Multiple times a week,Few times a day,Few times a day,Multiple times a day,NA,I don't allow anyone else to use my smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blink,Lock Screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within an hour,NA,Read the notification preview (title),NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,NA,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Completely unconcerned,Completely unconcerned,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Somwhat unconcerned,Somwhat unconcerned,Somwhat unconcerned,n/a,Completely unconcerned,Neither concerned nor unconcerned,Neither concerned nor unconcerned,Somwhat unconcerned,Somwhat unconcerned,Neither concerned nor unconcerned,Somwhat concerned,NA,Translate,NA,Instant messaging,NA,NA,E-mail,NA,NA,NA,NA,NA,NA,Show All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,"Neither disagree, neither agree","Neither disagree, neither agree","Neither disagree, neither agree",Agree,1987,Male,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,"College graduate (B.S., B.A., or other 4 year degree)",NA,Employed full time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,stocker,NA,"$50,000 to $59,999",More than 10 or All my life,1,Never Married,NA,NA,8.65E+11,NA,NA,NA,NA,115
